,Date,Time,Ticker,Volume,Open,High,Low,Close,EMA_15,signal,ATMSP
18,2022-01-03,14:00:00,NIFTY-I.NFO,322550,17639.7,17664.5,17638.25,17660.25,17598.573692045127,,0
19,2022-01-03,14:15:00,NIFTY-I.NFO,326000,17660.25,17678.8,17655.1,17673.05,17607.883230539486,,0
20,2022-01-03,14:30:00,NIFTY-I.NFO,352300,17671.0,17690.45,17662.5,17684.0,17617.397826722052,,0
21,2022-01-03,14:45:00,NIFTY-I.NFO,312750,17684.0,17688.0,17658.0,17664.5,17623.285598381794,,0
22,2022-01-03,15:00:00,NIFTY-I.NFO,667150,17664.5,17680.0,17656.0,17677.2,17630.02489858407,Sell,0
23,2022-01-04,09:30:00,NIFTY-I.NFO,997650,17731.85,17741.3,17632.95,17696.65,17660.579048217856,,0
24,2022-01-04,09:45:00,NIFTY-I.NFO,452900,17698.0,17742.65,17692.5,17738.75,17670.350417190624,,0
25,2022-01-04,10:00:00,NIFTY-I.NFO,353900,17740.05,17763.6,17726.4,17763.45,17681.987865041796,,0
26,2022-01-04,10:15:00,NIFTY-I.NFO,313750,17763.65,17775.0,17742.05,17756.1,17691.251881911572,,0
27,2022-01-04,10:30:00,NIFTY-I.NFO,162150,17756.1,17767.0,17735.1,17735.1,17696.732896672627,,0
28,2022-01-04,10:45:00,NIFTY-I.NFO,207450,17736.15,17762.15,17725.6,17756.3,17704.17878458855,,0
29,2022-01-04,11:00:00,NIFTY-I.NFO,108700,17757.1,17763.0,17735.0,17738.7,17708.49393651498,,0
30,2022-01-04,11:15:00,NIFTY-I.NFO,244450,17737.0,17745.0,17705.15,17723.95,17710.42594445061,,0
31,2022-01-04,11:30:00,NIFTY-I.NFO,127400,17723.95,17755.0,17717.3,17748.9,17715.235201394284,,0
32,2022-01-04,11:45:00,NIFTY-I.NFO,94050,17748.95,17763.2,17740.3,17753.0,17719.95580122,,0
33,2022-01-04,12:00:00,NIFTY-I.NFO,107150,17753.0,17771.0,17747.1,17771.0,17726.3363260675,,0
34,2022-01-04,12:15:00,NIFTY-I.NFO,104350,17772.5,17773.3,17753.05,17764.4,17731.094285309064,,0
35,2022-01-04,12:30:00,NIFTY-I.NFO,173800,17764.4,17782.15,17756.0,17778.2,17736.98249964543,,0
36,2022-01-04,12:45:00,NIFTY-I.NFO,142600,17779.0,17783.15,17757.0,17770.1,17741.12218718975,,0
37,2022-01-04,13:00:00,NIFTY-I.NFO,129000,17771.0,17778.1,17744.75,17750.0,17742.23191379103,,0
38,2022-01-04,13:15:00,NIFTY-I.NFO,172700,17750.6,17762.4,17735.55,17760.0,17744.45292456715,,0
39,2022-01-04,13:30:00,NIFTY-I.NFO,227600,17761.95,17768.25,17721.1,17721.4,17741.571308996256,Sell,0
40,2022-01-04,13:45:00,NIFTY-I.NFO,214250,17721.1,17755.0,17714.8,17751.1,17742.762395371723,,0
41,2022-01-04,14:00:00,NIFTY-I.NFO,169850,17751.1,17773.5,17747.45,17765.0,17745.54209595026,,0
42,2022-01-04,14:15:00,NIFTY-I.NFO,192950,17765.0,17784.25,17765.0,17778.0,17749.599333956477,,0
43,2022-01-04,14:30:00,NIFTY-I.NFO,391850,17778.0,17819.2,17777.05,17818.6,17758.224417211917,,0
44,2022-01-04,14:45:00,NIFTY-I.NFO,230600,17818.7,17825.0,17809.05,17823.0,17766.321365060427,,0
45,2022-01-04,15:00:00,NIFTY-I.NFO,373300,17821.3,17838.05,17819.9,17836.75,17775.124944427873,Sell,0
46,2022-01-05,09:30:00,NIFTY-I.NFO,933650,17850.0,17851.55,17786.9,17825.4,17804.134604875813,,0
47,2022-01-05,09:45:00,NIFTY-I.NFO,454300,17827.85,17878.5,17825.0,17877.0,17813.242779266337,,0
48,2022-01-05,10:00:00,NIFTY-I.NFO,312600,17876.0,17885.0,17859.65,17876.05,17821.093681858045,,0
49,2022-01-05,10:15:00,NIFTY-I.NFO,289500,17877.4,17882.0,17854.7,17856.0,17825.45697162579,,0
50,2022-01-05,10:30:00,NIFTY-I.NFO,186700,17855.0,17868.0,17842.8,17855.45,17829.206100172567,,0
51,2022-01-05,10:45:00,NIFTY-I.NFO,260950,17855.0,17855.05,17821.0,17841.5,17830.742837650996,,0
52,2022-01-05,11:00:00,NIFTY-I.NFO,180700,17842.0,17854.0,17825.25,17832.95,17831.018732944623,,0
53,2022-01-05,11:15:00,NIFTY-I.NFO,232250,17830.1,17882.75,17823.0,17877.65,17836.847641326545,,0
54,2022-01-05,11:30:00,NIFTY-I.NFO,112450,17878.5,17879.65,17864.55,17872.35,17841.285436160728,,0
55,2022-01-05,11:45:00,NIFTY-I.NFO,98700,17872.15,17879.45,17854.05,17875.3,17845.537256640637,,0
56,2022-01-05,12:00:00,NIFTY-I.NFO,257900,17875.25,17905.0,17869.0,17900.0,17852.345099560556,,0
57,2022-01-05,12:15:00,NIFTY-I.NFO,227700,17900.55,17913.6,17895.45,17906.15,17859.07071211549,,0
58,2022-01-05,12:30:00,NIFTY-I.NFO,307150,17906.35,17938.3,17905.2,17932.05,17868.193123101053,,0
59,2022-01-05,12:45:00,NIFTY-I.NFO,278900,17932.05,17958.4,17921.05,17951.6,17878.618982713422,,0
60,2022-01-05,13:00:00,NIFTY-I.NFO,284050,17950.0,17972.95,17940.0,17971.8,17890.266609874245,,0
61,2022-01-05,13:15:00,NIFTY-I.NFO,339500,17971.0,17973.5,17925.6,17950.65,17897.814533639965,,0
62,2022-01-05,13:30:00,NIFTY-I.NFO,255050,17951.15,17979.4,17951.15,17973.45,17907.26896693497,,0
63,2022-01-05,13:45:00,NIFTY-I.NFO,218800,17973.5,17983.0,17952.15,17973.0,17915.4853460681,,0
64,2022-01-05,14:00:00,NIFTY-I.NFO,159500,17973.0,17976.05,17946.15,17952.65,17920.130927809587,,0
65,2022-01-05,14:15:00,NIFTY-I.NFO,145950,17955.2,17985.0,17952.75,17967.8,17926.08956183339,,0
66,2022-01-05,14:30:00,NIFTY-I.NFO,155400,17966.5,17984.1,17963.1,17972.0,17931.828366604215,,0
67,2022-01-05,14:45:00,NIFTY-I.NFO,630400,17972.0,17983.7,17930.8,17940.9,17932.96232077869,,0
68,2022-01-05,15:00:00,NIFTY-I.NFO,301550,17941.45,17985.0,17940.5,17969.75,17937.560780681353,Sell,0
69,2022-01-06,09:30:00,NIFTY-I.NFO,1255950,17760.0,17777.0,17711.0,17766.95,17898.45284043358,Sell,0
70,2022-01-06,09:45:00,NIFTY-I.NFO,463800,17765.0,17774.55,17732.25,17751.7,17880.108735379385,,0
71,2022-01-06,10:00:00,NIFTY-I.NFO,353250,17750.25,17774.6,17747.05,17759.1,17864.982643456962,,0
72,2022-01-06,10:15:00,NIFTY-I.NFO,418750,17759.1,17772.0,17725.0,17726.0,17847.609813024843,,0
73,2022-01-06,10:30:00,NIFTY-I.NFO,598000,17725.0,17746.65,17701.0,17705.05,17829.789836396736,,0
74,2022-01-06,10:45:00,NIFTY-I.NFO,455300,17705.0,17729.0,17693.35,17728.0,17817.066106847145,,0
75,2022-01-06,11:00:00,NIFTY-I.NFO,197750,17729.0,17729.95,17708.7,17709.2,17803.582843491255,,0
76,2022-01-06,11:15:00,NIFTY-I.NFO,294900,17705.75,17743.8,17704.8,17730.35,17794.42873805485,,0
77,2022-01-06,11:30:00,NIFTY-I.NFO,285800,17730.0,17739.1,17712.05,17726.0,17785.875145797992,,0
78,2022-01-06,11:45:00,NIFTY-I.NFO,203900,17727.0,17727.25,17709.0,17725.0,17778.265752573243,,0
79,2022-01-06,12:00:00,NIFTY-I.NFO,187550,17725.8,17730.75,17695.0,17715.3,17770.395033501587,,0
80,2022-01-06,12:15:00,NIFTY-I.NFO,273450,17716.1,17718.9,17687.6,17697.3,17761.258154313888,,0
81,2022-01-06,12:30:00,NIFTY-I.NFO,235000,17697.3,17736.0,17690.2,17736.0,17758.10088502465,,0
82,2022-01-06,12:45:00,NIFTY-I.NFO,357550,17734.8,17762.3,17727.0,17758.95,17758.20702439657,Buy,17800
83,2022-01-06,13:00:00,NIFTY-I.NFO,480100,17758.95,17767.0,17736.25,17750.7,17757.268646347,,0
84,2022-01-06,13:15:00,NIFTY-I.NFO,169950,17750.7,17759.9,17725.05,17742.85,17755.466315553625,,0
85,2022-01-06,13:30:00,NIFTY-I.NFO,505500,17743.0,17809.0,17742.75,17783.15,17758.926776109423,Buy,17800
86,2022-01-06,13:45:00,NIFTY-I.NFO,302900,17784.0,17793.65,17740.05,17751.0,17757.935929095744,Sell,0
87,2022-01-06,14:00:00,NIFTY-I.NFO,189700,17752.0,17777.1,17746.9,17767.0,17759.068937958775,,0
88,2022-01-06,14:15:00,NIFTY-I.NFO,471800,17766.45,17822.45,17765.0,17817.0,17766.31032071393,,0
89,2022-01-06,14:30:00,NIFTY-I.NFO,595800,17818.35,17840.0,17807.9,17828.8,17774.121530624685,,0
90,2022-01-06,14:45:00,NIFTY-I.NFO,308150,17828.35,17832.75,17792.9,17800.5,17777.4188392966,,0
91,2022-01-06,15:00:00,NIFTY-I.NFO,444200,17800.3,17815.3,17772.05,17780.1,17777.753984384522,Sell,0
92,2022-01-07,09:30:00,NIFTY-I.NFO,574250,17892.65,17923.0,17891.15,17922.55,17812.51912024102,,0
93,2022-01-07,09:45:00,NIFTY-I.NFO,369800,17920.0,17930.0,17909.75,17912.5,17825.016730210893,,0
94,2022-01-07,10:00:00,NIFTY-I.NFO,267000,17912.1,17937.95,17911.7,17925.7,17837.602138934533,,0
95,2022-01-07,10:15:00,NIFTY-I.NFO,188000,17924.0,17942.4,17922.15,17930.0,17849.151871567716,,0
96,2022-01-07,10:30:00,NIFTY-I.NFO,261200,17930.0,17948.75,17903.9,17916.55,17857.57663762175,,0
97,2022-01-07,10:45:00,NIFTY-I.NFO,334650,17915.6,17922.15,17885.0,17910.0,17864.129557919034,,0
98,2022-01-07,11:00:00,NIFTY-I.NFO,369150,17910.0,17911.9,17855.0,17858.7,17863.450863179154,Sell,0
99,2022-01-07,11:15:00,NIFTY-I.NFO,276100,17860.75,17879.9,17851.0,17874.2,17864.79450528176,,0
100,2022-01-07,11:30:00,NIFTY-I.NFO,211750,17874.2,17898.0,17865.05,17873.1,17865.83269212154,,0
101,2022-01-07,11:45:00,NIFTY-I.NFO,637000,17873.1,17874.35,17808.15,17833.1,17861.74110560635,Sell,0
102,2022-01-07,12:00:00,NIFTY-I.NFO,222450,17833.25,17857.8,17823.0,17831.0,17857.898467405557,,0
103,2022-01-07,12:15:00,NIFTY-I.NFO,323650,17830.75,17839.0,17795.6,17823.0,17853.536158979863,,0
104,2022-01-07,12:30:00,NIFTY-I.NFO,388200,17822.0,17822.25,17761.1,17762.0,17842.09413910738,,0
105,2022-01-07,12:45:00,NIFTY-I.NFO,618150,17761.15,17798.0,17736.0,17794.0,17836.082371718956,,0
106,2022-01-07,13:00:00,NIFTY-I.NFO,216900,17794.0,17813.7,17783.4,17800.0,17831.572075254087,,0
107,2022-01-07,13:15:00,NIFTY-I.NFO,215950,17800.0,17820.95,17775.0,17820.0,17830.125565847327,,0
108,2022-01-07,13:30:00,NIFTY-I.NFO,212350,17820.0,17834.8,17801.1,17827.0,17829.734870116412,,0
109,2022-01-07,13:45:00,NIFTY-I.NFO,189100,17828.0,17833.95,17793.35,17825.65,17829.22426135186,,0
110,2022-01-07,14:00:00,NIFTY-I.NFO,195950,17825.65,17828.8,17776.25,17777.0,17822.69622868288,,0
111,2022-01-07,14:15:00,NIFTY-I.NFO,237800,17778.0,17814.75,17767.6,17807.0,17820.73420009752,,0
112,2022-01-07,14:30:00,NIFTY-I.NFO,182200,17807.0,17832.65,17796.1,17815.0,17820.01742508533,,0
113,2022-01-07,14:45:00,NIFTY-I.NFO,96450,17814.6,17827.0,17801.9,17808.0,17818.515246949664,,0
114,2022-01-07,15:00:00,NIFTY-I.NFO,619250,17808.0,17860.0,17808.0,17854.0,17822.950841080958,Sell,0
115,2022-01-10,09:30:00,NIFTY-I.NFO,339550,17919.95,17967.0,17905.2,17953.75,17855.385539412935,,0
116,2022-01-10,09:45:00,NIFTY-I.NFO,280900,17951.0,17989.0,17948.95,17987.9,17871.949846986317,,0
117,2022-01-10,10:00:00,NIFTY-I.NFO,513350,17987.9,18014.6,17978.05,18010.8,17889.306116113028,,0
118,2022-01-10,10:15:00,NIFTY-I.NFO,265050,18011.6,18017.6,17987.35,18010.4,17904.4428515989,,0
119,2022-01-10,10:30:00,NIFTY-I.NFO,188600,18011.2,18013.15,17976.0,17983.2,17914.287495149038,,0
120,2022-01-10,10:45:00,NIFTY-I.NFO,237250,17982.05,18014.0,17980.7,17999.55,17924.945308255406,,0
121,2022-01-10,11:00:00,NIFTY-I.NFO,199350,17999.55,18016.45,17994.0,17999.65,17934.28339472348,,0
122,2022-01-10,11:15:00,NIFTY-I.NFO,270750,17999.65,18003.5,17966.6,17970.65,17938.829220383046,,0
123,2022-01-10,11:30:00,NIFTY-I.NFO,152450,17970.65,17980.0,17963.5,17971.4,17942.900567835164,,0
124,2022-01-10,11:45:00,NIFTY-I.NFO,340900,17971.4,17972.3,17940.6,17952.8,17944.137996855767,,0
125,2022-01-10,12:00:00,NIFTY-I.NFO,181900,17949.1,17980.65,17946.0,17979.5,17948.558247248795,,0
126,2022-01-10,12:15:00,NIFTY-I.NFO,124850,17977.7,17999.0,17972.5,17990.2,17953.763466342698,,0
127,2022-01-10,12:30:00,NIFTY-I.NFO,85800,17990.2,18005.0,17987.0,18004.2,17960.06803304986,,0
128,2022-01-10,12:45:00,NIFTY-I.NFO,199850,18004.95,18019.0,17998.45,18000.95,17965.17827891863,,0
129,2022-01-10,13:00:00,NIFTY-I.NFO,174300,17998.55,18014.1,17992.0,18005.5,17970.2184940538,,0
130,2022-01-10,13:15:00,NIFTY-I.NFO,87450,18005.95,18010.05,17994.0,17997.9,17973.678682297075,,0
131,2022-01-10,13:30:00,NIFTY-I.NFO,145750,17997.9,18016.7,17990.0,18015.85,17978.95009700994,,0
132,2022-01-10,13:45:00,NIFTY-I.NFO,191600,18015.0,18024.0,17987.45,18008.0,17982.581334883696,,0
133,2022-01-10,14:00:00,NIFTY-I.NFO,130100,18008.0,18020.0,17993.25,18002.7,17985.096168023236,,0
134,2022-01-10,14:15:00,NIFTY-I.NFO,113900,18002.7,18018.0,17995.1,18016.0,17988.95914702033,,0
135,2022-01-10,14:30:00,NIFTY-I.NFO,79250,18016.0,18018.9,18005.0,18011.0,17991.71425364279,,0
136,2022-01-10,14:45:00,NIFTY-I.NFO,368150,18010.0,18042.9,18010.0,18041.0,17997.87497193744,,0
137,2022-01-10,15:00:00,NIFTY-I.NFO,374550,18040.0,18053.0,18027.0,18050.0,18004.39060044526,Sell,0
138,2022-01-11,09:30:00,NIFTY-I.NFO,701250,18060.0,18063.5,18006.0,18025.95,18022.240351969984,,0
139,2022-01-11,09:45:00,NIFTY-I.NFO,303350,18027.5,18056.85,18015.0,18023.25,18022.366557973735,,0
140,2022-01-11,10:00:00,NIFTY-I.NFO,155500,18022.55,18030.65,18010.0,18021.65,18022.27698822702,Sell,0
141,2022-01-11,10:15:00,NIFTY-I.NFO,330700,18021.65,18050.0,17995.25,18038.6,18024.31736469864,Buy,18000
142,2022-01-11,10:30:00,NIFTY-I.NFO,280800,18039.0,18078.4,18033.3,18076.7,18030.86519411131,,0
143,2022-01-11,10:45:00,NIFTY-I.NFO,142300,18076.45,18078.05,18055.0,18060.4,18034.557044847395,,0
144,2022-01-11,11:00:00,NIFTY-I.NFO,90400,18060.0,18075.0,18059.1,18070.0,18038.98741424147,,0
145,2022-01-11,11:15:00,NIFTY-I.NFO,130000,18070.0,18087.9,18064.1,18087.9,18045.101487461285,,0
146,2022-01-11,11:30:00,NIFTY-I.NFO,246500,18085.8,18097.0,18074.2,18074.7,18048.801301528623,,0
147,2022-01-11,11:45:00,NIFTY-I.NFO,123000,18074.0,18089.2,18066.4,18082.75,18053.044888837547,,0
148,2022-01-11,12:00:00,NIFTY-I.NFO,121950,18082.75,18087.0,18060.3,18064.25,18054.445527732852,,0
149,2022-01-11,12:15:00,NIFTY-I.NFO,129050,18062.3,18075.0,18055.05,18072.75,18056.733586766248,,0
150,2022-01-11,12:30:00,NIFTY-I.NFO,69750,18072.75,18079.15,18062.0,18074.8,18058.991888420467,,0
151,2022-01-11,12:45:00,NIFTY-I.NFO,108450,18074.05,18090.75,18070.0,18088.5,18062.680402367907,,0
152,2022-01-11,13:00:00,NIFTY-I.NFO,205150,18086.3,18103.0,18083.6,18102.15,18067.61410207192,,0
153,2022-01-11,13:15:00,NIFTY-I.NFO,180500,18102.15,18114.9,18096.1,18114.0,18073.412339312927,,0
154,2022-01-11,13:30:00,NIFTY-I.NFO,211400,18113.6,18121.0,18093.0,18102.0,18076.98579689881,,0
155,2022-01-11,13:45:00,NIFTY-I.NFO,193750,18102.0,18103.0,18072.95,18081.9,18077.60007228646,,0
156,2022-01-11,14:00:00,NIFTY-I.NFO,130450,18082.5,18105.0,18073.1,18103.0,18080.77506325065,,0
157,2022-01-11,14:15:00,NIFTY-I.NFO,166650,18103.0,18113.5,18090.0,18097.45,18082.85943034432,,0
158,2022-01-11,14:30:00,NIFTY-I.NFO,560850,18097.05,18101.05,18033.5,18059.85,18079.98325155128,Sell,0
159,2022-01-11,14:45:00,NIFTY-I.NFO,227250,18059.85,18082.6,18041.0,18070.05,18078.741595107367,,0
160,2022-01-11,15:00:00,NIFTY-I.NFO,359000,18067.25,18097.95,18065.55,18085.6,18079.598895718947,Sell,0
161,2022-01-12,09:30:00,NIFTY-I.NFO,348300,18187.1,18202.45,18165.5,18199.35,18107.330627104784,,0
162,2022-01-12,09:45:00,NIFTY-I.NFO,225650,18202.2,18208.0,18186.0,18199.75,18118.883048716685,,0
163,2022-01-12,10:00:00,NIFTY-I.NFO,179450,18199.9,18202.95,18182.0,18186.6,18127.3476676271,,0
164,2022-01-12,10:15:00,NIFTY-I.NFO,211900,18186.6,18208.5,18175.25,18207.5,18137.36670917371,,0
165,2022-01-12,10:30:00,NIFTY-I.NFO,244600,18205.1,18216.8,18199.5,18214.6,18147.020870526998,,0
166,2022-01-12,10:45:00,NIFTY-I.NFO,146400,18215.85,18217.75,18205.9,18215.8,18155.618261711123,,0
167,2022-01-12,11:00:00,NIFTY-I.NFO,184700,18216.6,18223.7,18210.65,18220.0,18163.665978997233,,0
168,2022-01-12,11:15:00,NIFTY-I.NFO,153200,18221.2,18228.75,18212.05,18219.95,18170.70148162258,,0
169,2022-01-12,11:30:00,NIFTY-I.NFO,262200,18219.95,18249.9,18216.4,18240.95,18179.482546419757,,0
170,2022-01-12,11:45:00,NIFTY-I.NFO,185150,18240.7,18243.95,18225.6,18231.55,18185.990978117286,,0
171,2022-01-12,12:00:00,NIFTY-I.NFO,155000,18231.9,18236.0,18219.0,18228.3,18191.279605852626,,0
172,2022-01-12,12:15:00,NIFTY-I.NFO,76200,18228.0,18234.55,18218.7,18219.15,18194.763405121048,,0
173,2022-01-12,12:30:00,NIFTY-I.NFO,103550,18218.05,18234.0,18215.2,18220.15,18197.936729480916,,0
174,2022-01-12,12:45:00,NIFTY-I.NFO,159000,18220.0,18230.0,18212.25,18219.3,18200.6071382958,,0
175,2022-01-12,13:00:00,NIFTY-I.NFO,114200,18221.0,18234.0,18214.55,18222.5,18203.343746008824,,0
176,2022-01-12,13:15:00,NIFTY-I.NFO,533450,18222.5,18224.55,18196.8,18206.0,18203.675777757722,,0
177,2022-01-12,13:30:00,NIFTY-I.NFO,114050,18205.0,18229.0,18202.05,18224.7,18206.30380553801,,0
178,2022-01-12,13:45:00,NIFTY-I.NFO,153050,18227.05,18227.2,18202.0,18208.6,18206.590829845758,,0
179,2022-01-12,14:00:00,NIFTY-I.NFO,170850,18207.9,18212.15,18191.9,18204.0,18206.26697611504,Sell,0
180,2022-01-12,14:15:00,NIFTY-I.NFO,101150,18205.0,18216.6,18195.0,18210.0,18206.73360410066,Buy,18200
181,2022-01-12,14:30:00,NIFTY-I.NFO,189150,18207.0,18232.7,18206.4,18230.0,18209.641903588075,,0
182,2022-01-12,14:45:00,NIFTY-I.NFO,161700,18231.0,18245.5,18218.05,18240.45,18213.492915639566,,0
183,2022-01-12,15:00:00,NIFTY-I.NFO,462600,18241.2,18254.9,18240.7,18242.35,18217.10005118462,Sell,0
184,2022-01-13,09:30:00,NIFTY-I.NFO,518000,18275.0,18300.6,18271.8,18295.2,18234.9718317613,,0
185,2022-01-13,09:45:00,NIFTY-I.NFO,332850,18295.85,18303.4,18274.2,18277.0,18240.225352791138,,0
186,2022-01-13,10:00:00,NIFTY-I.NFO,502300,18277.75,18278.75,18221.8,18230.8,18239.047183692244,Sell,0
187,2022-01-13,10:15:00,NIFTY-I.NFO,241300,18230.85,18250.0,18220.45,18239.2,18239.066285730714,,0
188,2022-01-13,10:30:00,NIFTY-I.NFO,359550,18239.3,18239.3,18197.4,18215.55,18236.126750014373,Sell,0
189,2022-01-13,10:45:00,NIFTY-I.NFO,316000,18215.45,18253.95,18213.15,18244.3,18237.148406262575,Buy,18200
190,2022-01-13,11:00:00,NIFTY-I.NFO,90750,18242.0,18249.75,18235.25,18247.9,18238.492355479753,,0
191,2022-01-13,11:15:00,NIFTY-I.NFO,148350,18247.9,18265.9,18244.7,18259.85,18241.162061044783,,0
192,2022-01-13,11:30:00,NIFTY-I.NFO,114350,18259.85,18263.0,18245.1,18263.0,18243.891803414183,,0
193,2022-01-13,11:45:00,NIFTY-I.NFO,136050,18264.45,18274.0,18257.3,18271.0,18247.28032798741,,0
194,2022-01-13,12:00:00,NIFTY-I.NFO,107400,18272.0,18280.0,18266.0,18276.05,18250.876536988984,,0
195,2022-01-13,12:15:00,NIFTY-I.NFO,124100,18277.5,18284.15,18260.5,18260.55,18252.08571986536,,0
196,2022-01-13,12:30:00,NIFTY-I.NFO,163750,18262.2,18265.9,18250.1,18259.0,18252.95000488219,,0
197,2022-01-13,12:45:00,NIFTY-I.NFO,124900,18260.0,18266.25,18242.75,18251.0,18252.706254271914,Sell,0
198,2022-01-13,13:00:00,NIFTY-I.NFO,103050,18250.1,18262.05,18240.1,18248.55,18252.186722487924,,0
199,2022-01-13,13:15:00,NIFTY-I.NFO,524850,18245.7,18245.7,18216.7,18227.0,18249.038382176936,,0
200,2022-01-13,13:30:00,NIFTY-I.NFO,135950,18229.1,18260.0,18227.0,18260.0,18250.408584404817,Buy,18300
201,2022-01-13,13:45:00,NIFTY-I.NFO,114150,18260.0,18270.0,18254.0,18269.9,18252.845011354213,,0
202,2022-01-13,14:00:00,NIFTY-I.NFO,255600,18270.35,18278.6,18254.0,18254.8,18253.089384934934,,0
203,2022-01-13,14:15:00,NIFTY-I.NFO,84000,18254.8,18264.4,18246.7,18254.8,18253.303211818067,,0
204,2022-01-13,14:30:00,NIFTY-I.NFO,130900,18253.0,18259.35,18238.9,18254.2,18253.41531034081,,0
205,2022-01-13,14:45:00,NIFTY-I.NFO,97250,18254.2,18258.9,18247.05,18254.25,18253.519646548208,,0
206,2022-01-13,15:00:00,NIFTY-I.NFO,491000,18254.15,18295.8,18254.0,18295.75,18258.798440729683,Sell,0
207,2022-01-14,09:30:00,NIFTY-I.NFO,519100,18203.8,18251.8,18186.0,18246.45,18256.46228178515,Sell,0
208,2022-01-14,09:45:00,NIFTY-I.NFO,282100,18251.95,18257.25,18225.0,18228.45,18252.960746562007,,0
209,2022-01-14,10:00:00,NIFTY-I.NFO,206250,18227.0,18233.9,18205.25,18224.85,18249.446903241755,,0
210,2022-01-14,10:15:00,NIFTY-I.NFO,118000,18224.85,18239.25,18215.0,18217.1,18245.403540336534,,0
211,2022-01-14,10:30:00,NIFTY-I.NFO,246400,18217.05,18222.55,18187.0,18193.75,18238.94684779447,,0
212,2022-01-14,10:45:00,NIFTY-I.NFO,134900,18193.95,18219.0,18189.1,18207.35,18234.99724182016,,0
213,2022-01-14,11:00:00,NIFTY-I.NFO,99100,18206.6,18218.8,18194.75,18211.15,18232.016336592642,,0
214,2022-01-14,11:15:00,NIFTY-I.NFO,134150,18211.15,18214.0,18191.1,18197.5,18227.70179451856,,0
215,2022-01-14,11:30:00,NIFTY-I.NFO,258550,18197.2,18207.0,18174.25,18197.95,18223.982820203742,,0
216,2022-01-14,11:45:00,NIFTY-I.NFO,93150,18200.0,18214.45,18198.3,18203.0,18221.359967678276,,0
217,2022-01-14,12:00:00,NIFTY-I.NFO,101300,18203.0,18223.35,18201.0,18221.0,18221.314971718493,,0
218,2022-01-14,12:15:00,NIFTY-I.NFO,99700,18220.4,18227.2,18208.7,18223.0,18221.52560025368,Buy,18200
219,2022-01-14,12:30:00,NIFTY-I.NFO,139600,18223.0,18240.0,18216.25,18236.0,18223.33490022197,,0
220,2022-01-14,12:45:00,NIFTY-I.NFO,223100,18237.15,18253.95,18230.0,18230.3,18224.205537694223,,0
221,2022-01-14,13:00:00,NIFTY-I.NFO,149250,18231.2,18252.0,18227.25,18248.0,18227.179845482446,,0
222,2022-01-14,13:15:00,NIFTY-I.NFO,127100,18248.95,18257.7,18236.4,18243.05,18229.16361479714,,0
223,2022-01-14,13:30:00,NIFTY-I.NFO,130000,18243.05,18259.35,18238.1,18252.45,18232.0744129475,,0
224,2022-01-14,13:45:00,NIFTY-I.NFO,272200,18252.45,18278.5,18252.45,18268.0,18236.565111329062,,0
225,2022-01-14,14:00:00,NIFTY-I.NFO,203650,18268.1,18272.0,18249.95,18259.5,18239.43197241293,,0
