,Date,Time,Ticker,Volume,Open,High,Low,Close,EMA_15,signal,ATMSP
27,2023-09-04,10:30:00,NIFTY23SEPFUT,117850,19529.6,19533.8,19508.25,19513.0,19515.56171816544,Sell,0
28,2023-09-04,10:45:00,NIFTY23SEPFUT,105650,19514.0,19534.9,19508.0,19519.85,19516.097753394763,Buy,19500
29,2023-09-04,11:00:00,NIFTY23SEPFUT,70750,19517.65,19556.3,19514.6,19552.7,19520.673034220417,,0
30,2023-09-04,11:15:00,NIFTY23SEPFUT,72800,19552.9,19563.7,19543.0,19549.75,19524.307654942866,,0
31,2023-09-04,11:30:00,NIFTY23SEPFUT,99700,19549.75,19559.65,19544.85,19553.8,19527.994198075008,,0
32,2023-09-04,11:45:00,NIFTY23SEPFUT,85750,19553.8,19568.0,19550.0,19560.15,19532.013673315632,,0
33,2023-09-04,12:00:00,NIFTY23SEPFUT,80600,19561.7,19570.35,19558.95,19569.0,19536.636964151177,,0
34,2023-09-04,12:15:00,NIFTY23SEPFUT,157750,19569.0,19592.0,19568.0,19590.0,19543.30734363228,,0
35,2023-09-04,12:30:00,NIFTY23SEPFUT,89050,19588.4,19597.0,19585.3,19588.9,19549.006425678246,,0
36,2023-09-04,12:45:00,NIFTY23SEPFUT,83200,19588.9,19593.0,19575.85,19585.1,19553.518122468467,,0
37,2023-09-04,13:00:00,NIFTY23SEPFUT,92750,19585.1,19607.0,19585.1,19599.2,19559.22835715991,,0
38,2023-09-04,13:15:00,NIFTY23SEPFUT,74650,19600.0,19606.4,19591.55,19595.0,19563.699812514922,,0
39,2023-09-04,13:30:00,NIFTY23SEPFUT,52100,19595.0,19604.75,19592.0,19595.05,19567.618585950557,,0
40,2023-09-04,13:45:00,NIFTY23SEPFUT,70900,19596.3,19602.0,19575.1,19585.4,19569.841262706737,,0
41,2023-09-04,14:00:00,NIFTY23SEPFUT,75950,19585.4,19599.0,19578.0,19589.75,19572.329854868396,,0
42,2023-09-04,14:15:00,NIFTY23SEPFUT,100300,19589.75,19597.75,19577.45,19594.85,19575.144873009845,,0
43,2023-09-04,14:30:00,NIFTY23SEPFUT,144850,19594.9,19616.9,19586.5,19616.9,19580.364263883614,,0
44,2023-09-04,14:45:00,NIFTY23SEPFUT,127750,19616.95,19621.0,19602.8,19613.8,19584.54373089816,,0
45,2023-09-04,15:00:00,NIFTY23SEPFUT,133800,19613.8,19620.0,19601.25,19606.95,19587.344514535893,Sell,0
46,2023-09-05,09:30:00,NIFTY23SEPFUT,148850,19618.0,19635.0,19610.75,19634.9,19599.2264032926,,0
47,2023-09-05,09:45:00,NIFTY23SEPFUT,131600,19633.85,19643.35,19632.1,19636.0,19603.823102881026,,0
48,2023-09-05,10:00:00,NIFTY23SEPFUT,119000,19636.4,19647.7,19635.0,19641.0,19608.470215020898,,0
49,2023-09-05,10:15:00,NIFTY23SEPFUT,129200,19641.0,19647.95,19620.0,19635.95,19611.905188143286,,0
50,2023-09-05,10:30:00,NIFTY23SEPFUT,48350,19635.95,19642.4,19625.2,19641.6,19615.617039625376,,0
51,2023-09-05,10:45:00,NIFTY23SEPFUT,47300,19641.6,19642.0,19630.25,19633.6,19617.864909672204,,0
52,2023-09-05,11:00:00,NIFTY23SEPFUT,104000,19633.6,19650.0,19628.45,19648.0,19621.631795963178,,0
53,2023-09-05,11:15:00,NIFTY23SEPFUT,79400,19648.0,19655.3,19636.3,19642.7,19624.26532146778,,0
54,2023-09-05,11:30:00,NIFTY23SEPFUT,33700,19642.8,19647.85,19640.0,19644.65,19626.81340628431,,0
55,2023-09-05,11:45:00,NIFTY23SEPFUT,125900,19644.9,19658.95,19643.55,19652.95,19630.08048049877,,0
56,2023-09-05,12:00:00,NIFTY23SEPFUT,76100,19652.9,19655.65,19630.0,19636.4,19630.870420436422,,0
57,2023-09-05,12:15:00,NIFTY23SEPFUT,78150,19637.4,19642.85,19627.75,19632.35,19631.05536788187,,0
58,2023-09-05,12:30:00,NIFTY23SEPFUT,170750,19634.2,19636.4,19605.0,19609.45,19628.354696896637,Sell,0
59,2023-09-05,12:45:00,NIFTY23SEPFUT,130100,19609.0,19622.1,19603.0,19617.0,19626.93535978456,,0
60,2023-09-05,13:00:00,NIFTY23SEPFUT,79350,19617.0,19624.0,19609.8,19624.0,19626.56843981149,,0
61,2023-09-05,13:15:00,NIFTY23SEPFUT,144000,19624.0,19625.0,19596.4,19609.0,19624.372384835053,,0
62,2023-09-05,13:30:00,NIFTY23SEPFUT,67800,19609.35,19625.6,19608.0,19618.0,19623.57583673067,,0
63,2023-09-05,13:45:00,NIFTY23SEPFUT,99400,19618.0,19628.1,19614.7,19619.0,19623.003857139338,,0
64,2023-09-05,14:00:00,NIFTY23SEPFUT,136650,19619.0,19638.75,19619.0,19628.6,19623.703374996923,Buy,19600
65,2023-09-05,14:15:00,NIFTY23SEPFUT,159650,19628.6,19654.8,19623.4,19644.25,19626.271703122307,,0
66,2023-09-05,14:30:00,NIFTY23SEPFUT,114750,19642.0,19646.0,19630.05,19642.0,19628.23774023202,,0
67,2023-09-05,14:45:00,NIFTY23SEPFUT,85350,19642.0,19660.0,19640.3,19653.4,19631.383022703016,,0
68,2023-09-05,15:00:00,NIFTY23SEPFUT,107100,19653.4,19664.0,19645.0,19650.7,19633.79764486514,Sell,0
69,2023-09-06,09:30:00,NIFTY23SEPFUT,128200,19627.95,19658.65,19621.5,19648.1,19636.52518005614,,0
70,2023-09-06,09:45:00,NIFTY23SEPFUT,77250,19648.1,19651.2,19625.1,19625.1,19635.09703254912,,0
71,2023-09-06,10:00:00,NIFTY23SEPFUT,65750,19625.0,19636.9,19620.55,19632.0,19634.70990348048,,0
72,2023-09-06,10:15:00,NIFTY23SEPFUT,92750,19632.0,19639.0,19625.0,19634.1,19634.63366554542,,0
73,2023-09-06,10:30:00,NIFTY23SEPFUT,52050,19636.35,19647.2,19629.9,19638.0,19635.054457352242,Buy,19600
74,2023-09-06,10:45:00,NIFTY23SEPFUT,48700,19638.0,19646.5,19627.05,19629.0,19634.297650183213,Sell,0
75,2023-09-06,11:00:00,NIFTY23SEPFUT,36050,19629.0,19637.8,19622.45,19634.35,19634.304193910313,,0
76,2023-09-06,11:15:00,NIFTY23SEPFUT,45650,19634.35,19636.7,19623.95,19634.0,19634.266169671522,,0
77,2023-09-06,11:30:00,NIFTY23SEPFUT,136800,19634.0,19636.9,19607.0,19607.05,19630.86414846258,,0
78,2023-09-06,11:45:00,NIFTY23SEPFUT,143150,19607.0,19616.0,19600.3,19613.65,19628.71237990476,,0
79,2023-09-06,12:00:00,NIFTY23SEPFUT,139650,19611.8,19625.5,19604.65,19623.55,19628.067082416663,,0
80,2023-09-06,12:15:00,NIFTY23SEPFUT,126800,19623.1,19626.2,19608.1,19618.55,19626.877447114577,,0
81,2023-09-06,12:30:00,NIFTY23SEPFUT,303450,19618.55,19618.65,19571.75,19573.9,19620.255266225253,,0
82,2023-09-06,12:45:00,NIFTY23SEPFUT,311850,19573.8,19575.0,19561.5,19570.25,19614.004607947096,,0
83,2023-09-06,13:00:00,NIFTY23SEPFUT,157000,19570.25,19578.3,19566.65,19572.85,19608.86028195371,,0
84,2023-09-06,13:15:00,NIFTY23SEPFUT,128600,19572.85,19577.95,19556.1,19566.05,19603.508996709494,,0
85,2023-09-06,13:30:00,NIFTY23SEPFUT,296950,19566.1,19580.1,19557.9,19576.5,19600.13287212081,,0
86,2023-09-06,13:45:00,NIFTY23SEPFUT,136900,19576.5,19582.65,19564.8,19567.15,19596.010013105708,,0
87,2023-09-06,14:00:00,NIFTY23SEPFUT,90400,19567.15,19578.7,19567.0,19571.55,19592.952511467494,,0
88,2023-09-06,14:15:00,NIFTY23SEPFUT,196650,19571.55,19606.25,19570.95,19600.0,19593.833447534056,Buy,19600
89,2023-09-06,14:30:00,NIFTY23SEPFUT,176700,19600.0,19621.0,19598.8,19616.75,19596.698016592298,,0
90,2023-09-06,14:45:00,NIFTY23SEPFUT,91850,19616.7,19619.0,19603.0,19611.6,19598.56076451826,,0
91,2023-09-06,15:00:00,NIFTY23SEPFUT,512850,19611.65,19673.0,19611.65,19660.15,19606.259418953476,Sell,0
92,2023-09-08,09:30:00,NIFTY23SEPFUT,311950,19842.9,19852.0,19816.0,19831.35,19666.033946681728,,0
93,2023-09-08,09:45:00,NIFTY23SEPFUT,101450,19833.65,19840.95,19822.2,19829.8,19686.50470334651,,0
94,2023-09-08,10:00:00,NIFTY23SEPFUT,64950,19829.8,19839.0,19820.05,19831.0,19704.566615428193,,0
95,2023-09-08,10:15:00,NIFTY23SEPFUT,205350,19831.0,19835.25,19785.2,19798.85,19716.35203849967,,0
96,2023-09-08,10:30:00,NIFTY23SEPFUT,165250,19797.05,19800.9,19772.3,19795.1,19726.195533687212,,0
97,2023-09-08,10:45:00,NIFTY23SEPFUT,88350,19795.25,19819.7,19793.3,19805.0,19736.04609197631,,0
98,2023-09-08,11:00:00,NIFTY23SEPFUT,63800,19805.0,19819.0,19795.6,19800.5,19744.10283047927,,0
99,2023-09-08,11:15:00,NIFTY23SEPFUT,83550,19800.5,19834.8,19796.8,19832.0,19755.089976669362,,0
100,2023-09-08,11:30:00,NIFTY23SEPFUT,351250,19832.0,19884.0,19827.0,19866.5,19769.016229585694,,0
101,2023-09-08,11:45:00,NIFTY23SEPFUT,143250,19866.5,19880.0,19862.35,19879.75,19782.857950887483,,0
102,2023-09-08,12:00:00,NIFTY23SEPFUT,128400,19879.6,19882.0,19861.95,19880.7,19795.08820702655,,0
103,2023-09-08,12:15:00,NIFTY23SEPFUT,70800,19880.2,19883.0,19868.7,19868.7,19804.289681148235,,0
104,2023-09-08,12:30:00,NIFTY23SEPFUT,115650,19868.7,19894.35,19868.7,19887.05,19814.634721004702,,0
105,2023-09-08,12:45:00,NIFTY23SEPFUT,94800,19887.0,19892.2,19868.0,19871.9,19821.792880879115,,0
106,2023-09-08,13:00:00,NIFTY23SEPFUT,74950,19871.35,19877.4,19860.0,19865.55,19827.262520769225,,0
107,2023-09-08,13:15:00,NIFTY23SEPFUT,110300,19863.75,19884.0,19851.0,19870.15,19832.62345567307,,0
108,2023-09-08,13:30:00,NIFTY23SEPFUT,84400,19870.15,19894.95,19866.25,19882.05,19838.801773713934,,0
109,2023-09-08,13:45:00,NIFTY23SEPFUT,58000,19884.3,19884.45,19868.0,19878.0,19843.701551999693,,0
110,2023-09-08,14:00:00,NIFTY23SEPFUT,84900,19878.0,19898.0,19873.0,19897.0,19850.36385799973,,0
111,2023-09-08,14:15:00,NIFTY23SEPFUT,206650,19894.0,19916.0,19893.25,19911.8,19858.043375749763,,0
112,2023-09-08,14:30:00,NIFTY23SEPFUT,163650,19910.0,19916.0,19865.65,19865.75,19859.006703781044,,0
113,2023-09-08,14:45:00,NIFTY23SEPFUT,123650,19868.45,19879.95,19862.9,19873.6,19860.830865808413,,0
114,2023-09-08,15:00:00,NIFTY23SEPFUT,188500,19871.7,19890.95,19854.0,19868.0,19861.72700758236,Sell,0
115,2023-09-11,09:30:00,NIFTY23SEPFUT,195350,19942.45,19958.9,19933.9,19941.0,19881.481178907714,,0
116,2023-09-11,09:45:00,NIFTY23SEPFUT,274250,19942.05,19980.0,19927.2,19975.25,19893.20228154425,,0
117,2023-09-11,10:00:00,NIFTY23SEPFUT,234300,19977.35,19993.65,19968.0,19979.0,19903.92699635122,,0
118,2023-09-11,10:15:00,NIFTY23SEPFUT,71800,19978.85,19987.0,19971.2,19975.05,19912.817371807316,,0
119,2023-09-11,10:30:00,NIFTY23SEPFUT,104550,19975.05,19995.0,19973.85,19994.9,19923.0777003314,,0
120,2023-09-11,10:45:00,NIFTY23SEPFUT,123500,19993.45,19998.7,19977.0,19984.85,19930.799237789975,,0
121,2023-09-11,11:00:00,NIFTY23SEPFUT,103400,19984.85,19991.1,19967.1,19984.0,19937.44933306623,,0
122,2023-09-11,11:15:00,NIFTY23SEPFUT,117850,19983.6,20000.0,19983.6,19996.0,19944.76816643295,,0
123,2023-09-11,11:30:00,NIFTY23SEPFUT,110750,19997.8,20007.0,19985.0,19996.1,19951.184645628833,,0
124,2023-09-11,11:45:00,NIFTY23SEPFUT,75600,19996.1,19999.6,19988.5,19996.05,19956.792814925226,,0
125,2023-09-11,12:00:00,NIFTY23SEPFUT,77550,19996.05,20008.65,19991.15,19995.0,19961.568713059572,,0
126,2023-09-11,12:15:00,NIFTY23SEPFUT,115900,19995.0,20018.85,19994.05,20010.6,19967.697623927128,,0
127,2023-09-11,12:30:00,NIFTY23SEPFUT,184100,20010.6,20025.0,20007.0,20018.0,19973.98542093624,,0
128,2023-09-11,12:45:00,NIFTY23SEPFUT,76900,20018.0,20018.85,20004.7,20005.2,19977.88724331921,,0
129,2023-09-11,13:00:00,NIFTY23SEPFUT,63050,20005.2,20018.15,20003.2,20015.6,19982.601337904307,,0
130,2023-09-11,13:15:00,NIFTY23SEPFUT,54900,20015.6,20017.25,20005.85,20010.6,19986.10117066627,,0
131,2023-09-11,13:30:00,NIFTY23SEPFUT,95500,20011.1,20019.85,19987.3,19993.0,19986.963524332983,,0
132,2023-09-11,13:45:00,NIFTY23SEPFUT,66350,19992.2,20014.0,19988.0,20011.6,19990.043083791363,,0
133,2023-09-11,14:00:00,NIFTY23SEPFUT,45650,20011.6,20018.9,20004.4,20009.0,19992.412698317443,,0
134,2023-09-11,14:15:00,NIFTY23SEPFUT,82650,20009.0,20030.0,20005.15,20019.0,19995.736111027763,,0
135,2023-09-11,14:30:00,NIFTY23SEPFUT,83550,20018.0,20025.0,20008.0,20020.0,19998.769097149292,,0
136,2023-09-11,14:45:00,NIFTY23SEPFUT,92750,20020.0,20027.0,20016.0,20020.8,20001.52296000563,,0
137,2023-09-11,15:00:00,NIFTY23SEPFUT,267050,20020.55,20043.4,20019.25,20027.25,20004.738840004928,Sell,0
138,2023-09-12,09:30:00,NIFTY23SEPFUT,516650,20090.4,20104.75,20059.1,20087.35,20028.38324633143,,0
139,2023-09-12,09:45:00,NIFTY23SEPFUT,800050,20087.3,20087.3,19970.35,20024.35,20027.879090540002,Sell,0
140,2023-09-12,10:00:00,NIFTY23SEPFUT,350350,20025.0,20074.0,20011.95,20023.8,20027.3692042225,,0
141,2023-09-12,10:15:00,NIFTY23SEPFUT,162000,20022.0,20033.95,19992.0,20014.0,20025.698053694687,,0
142,2023-09-12,10:30:00,NIFTY23SEPFUT,75850,20014.8,20021.75,19995.8,20021.5,20025.17329698285,,0
143,2023-09-12,10:45:00,NIFTY23SEPFUT,128300,20021.5,20050.05,20015.15,20046.3,20027.814134859993,Buy,20000
144,2023-09-12,11:00:00,NIFTY23SEPFUT,105700,20046.15,20066.0,20025.5,20055.55,20031.28111800249,,0
145,2023-09-12,11:15:00,NIFTY23SEPFUT,79150,20055.55,20073.25,20042.95,20068.55,20035.93972825218,,0
146,2023-09-12,11:30:00,NIFTY23SEPFUT,125850,20071.0,20090.0,20055.75,20090.0,20042.697262220656,,0
147,2023-09-12,11:45:00,NIFTY23SEPFUT,137150,20090.0,20093.3,20073.75,20085.6,20048.060104443073,,0
148,2023-09-12,12:00:00,NIFTY23SEPFUT,147650,20085.55,20089.0,20050.2,20069.6,20050.75259138769,,0
149,2023-09-12,12:15:00,NIFTY23SEPFUT,168250,20072.95,20073.0,20031.1,20038.45,20049.21476746423,Sell,0
150,2023-09-12,12:30:00,NIFTY23SEPFUT,126400,20038.45,20045.25,20008.25,20013.4,20044.7379215312,,0
151,2023-09-12,12:45:00,NIFTY23SEPFUT,139200,20011.65,20035.55,20006.55,20016.0,20041.1456813398,,0
152,2023-09-12,13:00:00,NIFTY23SEPFUT,125850,20016.0,20044.0,20007.0,20042.8,20041.352471172322,Buy,20000
153,2023-09-12,13:15:00,NIFTY23SEPFUT,171700,20043.0,20067.65,20033.1,20054.6,20043.008412275783,,0
154,2023-09-12,13:30:00,NIFTY23SEPFUT,114200,20054.8,20064.25,20034.3,20052.0,20044.13236074131,,0
155,2023-09-12,13:45:00,NIFTY23SEPFUT,57000,20052.0,20060.35,20036.0,20039.3,20043.528315648644,,0
156,2023-09-12,14:00:00,NIFTY23SEPFUT,137800,20039.3,20069.35,20029.95,20065.0,20046.212276192564,Buy,20100
157,2023-09-12,14:15:00,NIFTY23SEPFUT,115000,20065.4,20069.95,20047.0,20047.25,20046.341991668494,,0
158,2023-09-12,14:30:00,NIFTY23SEPFUT,144300,20047.25,20077.5,20047.25,20063.0,20048.42424270993,,0
159,2023-09-12,14:45:00,NIFTY23SEPFUT,148950,20063.0,20068.9,20027.3,20066.0,20050.62121237119,,0
160,2023-09-12,15:00:00,NIFTY23SEPFUT,148200,20066.0,20073.95,20036.0,20037.3,20048.95606082479,Sell,0
161,2023-09-13,09:30:00,NIFTY23SEPFUT,196150,20057.65,20060.85,20011.95,20027.6,20046.116462622856,,0
162,2023-09-13,09:45:00,NIFTY23SEPFUT,142650,20027.6,20050.15,20023.6,20030.25,20044.133154795,,0
163,2023-09-13,10:00:00,NIFTY23SEPFUT,77650,20030.25,20046.0,20026.95,20030.5,20042.429010445623,,0
164,2023-09-13,10:15:00,NIFTY23SEPFUT,132800,20030.5,20048.75,20014.0,20039.1,20042.01288413992,,0
165,2023-09-13,10:30:00,NIFTY23SEPFUT,61000,20039.1,20045.05,20025.15,20030.0,20040.51127362243,,0
166,2023-09-13,10:45:00,NIFTY23SEPFUT,48300,20030.0,20047.0,20028.0,20037.3,20040.109864419625,,0
167,2023-09-13,11:00:00,NIFTY23SEPFUT,145850,20037.3,20070.0,20033.0,20065.75,20043.314881367172,Buy,20100
168,2023-09-13,11:15:00,NIFTY23SEPFUT,128750,20065.7,20088.15,20055.0,20086.55,20048.719271196274,,0
169,2023-09-13,11:30:00,NIFTY23SEPFUT,149550,20084.0,20099.35,20076.4,20083.0,20053.00436229674,,0
170,2023-09-13,11:45:00,NIFTY23SEPFUT,57100,20083.0,20090.0,20076.5,20082.85,20056.735067009646,,0
171,2023-09-13,12:00:00,NIFTY23SEPFUT,122800,20082.8,20108.0,20078.65,20101.9,20062.38068363344,,0
172,2023-09-13,12:15:00,NIFTY23SEPFUT,92700,20102.0,20116.2,20095.0,20116.0,20069.08309817926,,0
173,2023-09-13,12:30:00,NIFTY23SEPFUT,108600,20116.0,20120.0,20098.0,20114.25,20074.728960906854,,0
174,2023-09-13,12:45:00,NIFTY23SEPFUT,136800,20114.25,20131.25,20108.45,20125.6,20081.087840793498,,0
175,2023-09-13,13:00:00,NIFTY23SEPFUT,197400,20123.7,20150.0,20123.1,20145.05,20089.083110694308,,0
176,2023-09-13,13:15:00,NIFTY23SEPFUT,202100,20146.9,20147.85,20108.05,20111.8,20091.922721857518,,0
177,2023-09-13,13:30:00,NIFTY23SEPFUT,80750,20112.85,20130.4,20111.85,20126.9,20096.294881625327,,0
178,2023-09-13,13:45:00,NIFTY23SEPFUT,87950,20126.55,20143.8,20116.0,20130.0,20100.50802142216,,0
179,2023-09-13,14:00:00,NIFTY23SEPFUT,78550,20129.9,20136.9,20116.1,20130.0,20104.19451874439,,0
180,2023-09-13,14:15:00,NIFTY23SEPFUT,50450,20129.5,20139.0,20125.85,20135.1,20108.05770390134,,0
181,2023-09-13,14:30:00,NIFTY23SEPFUT,107400,20135.1,20146.0,20131.75,20139.95,20112.044240913674,,0
182,2023-09-13,14:45:00,NIFTY23SEPFUT,111450,20139.95,20148.0,20130.05,20143.0,20115.913710799465,,0
183,2023-09-13,15:00:00,NIFTY23SEPFUT,167500,20143.0,20147.0,20118.3,20123.1,20116.81199694953,Sell,0
184,2023-09-14,09:30:00,NIFTY23SEPFUT,275400,20186.0,20204.95,20178.1,20195.5,20135.377079987673,,0
185,2023-09-14,09:45:00,NIFTY23SEPFUT,187200,20195.2,20200.0,20176.15,20179.1,20140.842444989215,,0
186,2023-09-14,10:00:00,NIFTY23SEPFUT,225450,20179.1,20185.75,20141.8,20155.0,20142.612139365563,,0
187,2023-09-14,10:15:00,NIFTY23SEPFUT,283550,20155.0,20168.35,20122.0,20143.0,20142.660621944866,,0
188,2023-09-14,10:30:00,NIFTY23SEPFUT,170000,20141.7,20150.0,20118.0,20129.95,20141.071794201758,Sell,0
189,2023-09-14,10:45:00,NIFTY23SEPFUT,155050,20129.0,20140.0,20120.5,20131.2,20139.83781992654,,0
190,2023-09-14,11:00:00,NIFTY23SEPFUT,237100,20132.0,20155.0,20126.35,20135.0,20139.233092435723,,0
191,2023-09-14,11:15:00,NIFTY23SEPFUT,116200,20135.0,20140.95,20127.2,20136.35,20138.87270588126,,0
192,2023-09-14,11:30:00,NIFTY23SEPFUT,128200,20138.6,20138.9,20114.1,20120.85,20136.619867646103,,0
193,2023-09-14,11:45:00,NIFTY23SEPFUT,86250,20123.35,20136.0,20114.0,20128.95,20135.66113419034,,0
194,2023-09-14,12:00:00,NIFTY23SEPFUT,96900,20128.95,20146.8,20122.0,20144.0,20136.70349241655,Buy,20100
195,2023-09-14,12:15:00,NIFTY23SEPFUT,70000,20144.0,20149.6,20121.05,20125.0,20135.240555864482,Sell,0
196,2023-09-14,12:30:00,NIFTY23SEPFUT,208850,20125.95,20129.1,20095.0,20122.65,20133.666736381423,,0
197,2023-09-14,12:45:00,NIFTY23SEPFUT,58300,20123.05,20127.9,20116.2,20122.8,20132.308394333744,,0
198,2023-09-14,13:00:00,NIFTY23SEPFUT,69950,20122.8,20143.6,20112.5,20137.95,20133.013595042026,Buy,20100
199,2023-09-14,13:15:00,NIFTY23SEPFUT,109300,20137.95,20157.0,20131.1,20137.25,20133.543145661773,,0
200,2023-09-14,13:30:00,NIFTY23SEPFUT,62300,20136.3,20146.2,20122.95,20127.15,20132.744002454052,Sell,0
201,2023-09-14,13:45:00,NIFTY23SEPFUT,94300,20129.45,20137.65,20112.55,20116.0,20130.651002147297,,0
202,2023-09-14,14:00:00,NIFTY23SEPFUT,176550,20116.0,20126.7,20100.0,20122.5,20129.632126878885,,0
203,2023-09-14,14:15:00,NIFTY23SEPFUT,158850,20123.5,20147.95,20119.05,20139.95,20130.921861019026,Buy,20100
204,2023-09-14,14:30:00,NIFTY23SEPFUT,108750,20139.7,20150.0,20135.0,20141.4,20132.231628391648,,0
205,2023-09-14,14:45:00,NIFTY23SEPFUT,134300,20139.05,20168.85,20136.5,20160.0,20135.70267484269,,0
206,2023-09-14,15:00:00,NIFTY23SEPFUT,394450,20160.0,20173.4,20155.1,20167.2,20139.639840487354,Sell,0
207,2023-09-15,09:30:00,NIFTY23SEPFUT,141050,20218.85,20223.0,20198.4,20212.6,20161.917705638993,,0
208,2023-09-15,09:45:00,NIFTY23SEPFUT,163700,20212.6,20232.1,20191.0,20205.0,20167.302992434117,,0
209,2023-09-15,10:00:00,NIFTY23SEPFUT,52600,20206.2,20220.0,20202.0,20216.3,20173.42761837985,,0
210,2023-09-15,10:15:00,NIFTY23SEPFUT,54450,20216.3,20220.0,20203.0,20210.25,20178.03041608237,,0
211,2023-09-15,10:30:00,NIFTY23SEPFUT,40250,20210.25,20219.0,20202.05,20215.0,20182.651614072074,,0
212,2023-09-15,10:45:00,NIFTY23SEPFUT,77500,20215.0,20235.0,20210.0,20234.95,20189.188912313068,,0
213,2023-09-15,11:00:00,NIFTY23SEPFUT,211500,20234.2,20255.0,20234.2,20248.0,20196.540298273932,,0
214,2023-09-15,11:15:00,NIFTY23SEPFUT,87150,20248.0,20258.0,20237.2,20247.6,20202.92276098969,,0
215,2023-09-15,11:30:00,NIFTY23SEPFUT,46500,20247.6,20250.0,20240.2,20241.3,20207.71991586598,,0
216,2023-09-15,11:45:00,NIFTY23SEPFUT,35500,20240.5,20250.0,20236.0,20246.85,20212.611176382732,,0
217,2023-09-15,12:00:00,NIFTY23SEPFUT,70350,20246.65,20262.15,20245.2,20255.55,20217.97852933489,,0
218,2023-09-15,12:15:00,NIFTY23SEPFUT,103350,20253.0,20257.0,20228.0,20229.85,20219.46246316803,,0
219,2023-09-15,12:30:00,NIFTY23SEPFUT,212400,20229.55,20230.85,20205.1,20218.0,20219.27965527203,Sell,0
220,2023-09-15,12:45:00,NIFTY23SEPFUT,44550,20218.0,20235.3,20215.1,20218.05,20219.125948363024,,0
221,2023-09-15,13:00:00,NIFTY23SEPFUT,48400,20218.05,20234.0,20210.95,20232.15,20220.753954817646,,0
